iter	Passed	Remaining
1599	103932	5781
1600	103990	5715
1601	104055	5650
1602	104127	5586
1603	104221	5522
1604	104297	5458
1605	104356	5393
1606	104426	5328
1607	104494	5263
1608	104552	5198
1609	104617	5133
1610	104686	5068
1611	104749	5003
1612	104814	4938
1613	104868	4873
1614	104932	4808
1615	104997	4743
1616	105064	4678
1617	105123	4612
1618	105189	4548
1619	105293	4484
1620	105368	4420
1621	105437	4355
1622	105521	4291
1623	105619	4227
1624	105686	4162
1625	105819	4100
1626	105895	4035
1627	105955	3970
1628	106030	3905
1629	106101	3840
1630	106171	3775
1631	106242	3710
1632	106315	3645
1633	106416	3581
1634	106480	3516
1635	106548	3451
1636	106618	3386
1637	106679	3321
1638	106739	3256
1639	106803	3191
1640	106869	3125
1641	106937	3060
1642	107008	2995
1643	107074	2930
1644	107149	2866
1645	107220	2801
1646	107283	2735
1647	107359	2670
1648	107420	2605
1649	107516	2541
1650	107586	2476
1651	107655	2411
1652	107735	2346
1653	107865	2282
1654	108015	2219
1655	108127	2154
1656	108255	2090
1657	108348	2025
1658	108428	1960
1659	108616	1897
