TRAVEL_ID,spot_id,DGSTFN
d_d001418,spot_149,5.0
d_d002845,spot_119,4.0
d_d004878,spot_373,5.0
d_d003290,spot_629,5.0
d_d002758,spot_423,5.0
d_d011423,spot_158,3.0
d_d007798,spot_34,4.0
d_d007844,spot_867,5.0
d_d001916,spot_286,4.0
d_d009413,spot_329,5.0
d_d010521,spot_149,3.0
d_d001669,spot_1677,4.0
d_d005501,spot_81,5.0
d_d001816,spot_232,5.0
d_d000327,spot_62,4.0
d_d000170,spot_366,5.0
d_d004817,spot_119,4.0
d_d002382,spot_288,4.0
d_d004830,spot_75,4.0
d_d010447,spot_110,3.0
d_d006307,spot_2829,5.0
d_d001387,spot_22,3.0
d_d002965,spot_9,4.0
d_d000158,spot_213,4.0
d_d007806,spot_57,3.0
d_d003179,spot_57,4.0
d_d007637,spot_158,5.0
d_d003167,spot_315,3.0
d_d002182,spot_82,5.0
d_d004961,spot_156,5.0
d_d009398,spot_120,4.0
d_d000354,spot_24,5.0
d_d005585,spot_717,5.0
d_d006363,spot_1875,5.0
d_d001737,spot_9,5.0
d_d001659,spot_111,4.0
d_d001381,spot_22,4.0
d_d002978,spot_119,4.0
d_d009696,spot_2832,3.0
d_d007488,spot_54,5.0
d_d000546,spot_39,3.0
d_d001406,spot_841,5.0
d_d009928,spot_446,5.0
d_d000025,spot_19,5.0
d_d000973,spot_2835,3.0
d_d010103,spot_81,2.0
d_d000524,spot_211,3.0
d_d005584,spot_1487,3.0
d_d005964,spot_918,5.0
d_d001472,spot_350,3.0
d_d001263,spot_278,5.0
d_d001574,spot_39,4.0
d_d001121,spot_82,5.0
d_d007774,spot_119,4.0
d_d005999,spot_39,4.0
d_d001605,spot_480,4.0
d_d002264,spot_89,5.0
d_d006390,spot_128,5.0
d_d005563,spot_205,5.0
d_d001961,spot_69,4.0
d_d001916,spot_232,4.0
d_d003910,spot_2838,4.0
d_d004266,spot_562,5.0
d_d001593,spot_54,2.0
d_d009391,spot_162,5.0
d_d003075,spot_345,5.0
d_d004404,spot_10,4.0
d_d001937,spot_22,3.0
d_d006322,spot_69,5.0
d_d007389,spot_81,4.0
d_d003989,spot_156,5.0
d_d001927,spot_699,4.0
d_d001475,spot_16,5.0
d_d003286,spot_149,5.0
d_d006902,spot_329,4.0
d_d002811,spot_328,5.0
b_b001930,spot_541,4.0
d_d000898,spot_278,3.0
d_d001182,spot_31,4.0
d_d003851,spot_54,2.0
d_d007388,spot_414,2.0
d_d000437,spot_209,4.0
d_d000630,spot_159,5.0
d_d001542,spot_119,4.0
d_d001941,spot_2842,5.0
d_d010363,spot_710,4.0
d_d007799,spot_272,4.0
d_d002697,spot_537,5.0
d_d010253,spot_250,5.0
d_d001944,spot_250,5.0
d_d004403,spot_40,5.0
d_d000391,spot_19,3.0
d_d001588,spot_54,5.0
d_d002242,spot_2844,3.0
d_d002478,spot_932,4.0
d_d010217,spot_8,5.0
d_d001171,spot_19,5.0
d_d002729,spot_119,5.0
d_d004966,spot_623,4.0
d_d001856,spot_20,5.0
d_d000693,spot_494,5.0
d_d004918,spot_480,3.0
d_d002459,spot_128,5.0
d_d002055,spot_155,4.0
d_d012439,spot_206,5.0
d_d006234,spot_1238,5.0
d_d010253,spot_710,4.0
d_d009488,spot_885,4.0
d_d010226,spot_20,5.0
d_d000473,spot_202,4.0
d_d010442,spot_255,5.0
d_d000639,spot_932,5.0
d_d002850,spot_9,3.0
d_d001794,spot_156,4.0
d_d000466,spot_496,3.0
d_d007871,spot_166,4.0
d_d010450,spot_251,5.0
d_d003601,spot_2846,5.0
d_d001431,spot_82,4.0
d_d002917,spot_2848,5.0
d_d003259,spot_286,5.0
d_d003152,spot_384,4.0
d_d012078,spot_699,5.0
d_d006185,spot_119,4.0
d_d006363,spot_39,5.0
d_d009294,spot_446,4.0
d_d003090,spot_155,3.0
d_d002423,spot_250,5.0
d_d012236,spot_19,3.0
d_d004077,spot_300,4.0
d_d012475,spot_112,4.0
d_d010225,spot_156,5.0
d_d002070,spot_162,4.0
d_d011086,spot_2849,5.0
d_d000020,spot_128,4.0
d_d010442,spot_927,5.0
d_d000221,spot_563,4.0
d_d002095,spot_21,4.0
d_d001970,spot_1287,4.0
d_d003211,spot_166,3.0
d_d000547,spot_24,5.0
d_d006709,spot_156,4.0
d_d002431,spot_149,4.0
d_d010562,spot_75,5.0
d_d000178,spot_128,4.0
d_d002701,spot_480,5.0
d_d006195,spot_166,3.0
d_d010012,spot_110,5.0
d_d002400,spot_168,3.0
d_d002757,spot_826,5.0
d_d005983,spot_1178,5.0
d_d002694,spot_484,4.0
d_d001774,spot_377,5.0
d_d005209,spot_31,5.0
d_d002288,spot_16,4.0
d_d010870,spot_186,5.0
d_d000219,spot_130,4.0
d_d009717,spot_213,5.0
d_d000795,spot_89,5.0
d_d001448,spot_119,4.0
d_d001856,spot_61,5.0
d_d007735,spot_42,5.0
d_d002134,spot_21,3.0
d_d009137,spot_12,2.0
d_d003696,spot_20,5.0
d_d001842,spot_21,5.0
d_d001987,spot_16,5.0
d_d012237,spot_61,5.0
d_d001916,spot_158,5.0
d_d007662,spot_132,4.0
d_d011177,spot_166,3.0
d_d001651,spot_147,2.0
d_d003694,spot_2853,5.0
d_d009464,spot_366,4.0
d_d002034,spot_1283,4.0
d_d006863,spot_1221,5.0
d_d000143,spot_1203,5.0
d_d008964,spot_384,4.0
d_d005403,spot_2846,4.0
d_d002985,spot_149,4.0
d_d001982,spot_69,5.0
d_d002954,spot_232,5.0
d_d001014,spot_115,5.0
d_d003517,spot_1041,4.0
d_d000870,spot_213,5.0
d_d002398,spot_826,4.0
d_d006672,spot_248,4.0
d_d005050,spot_19,5.0
d_d002891,spot_618,5.0
d_d003091,spot_488,5.0
d_d001363,spot_21,5.0
d_d008964,spot_300,5.0
d_d004054,spot_793,5.0
d_d000033,spot_81,4.0
d_d004407,spot_383,4.0
d_d001396,spot_19,5.0
d_d000757,spot_209,5.0
d_d001247,spot_19,4.0
d_d000395,spot_329,5.0
d_d010067,spot_286,5.0
d_d001615,spot_255,5.0
d_d007764,spot_128,5.0
d_d002026,spot_2858,4.0
a_a003788,spot_1355,5.0
d_d005584,spot_1651,3.0
d_d000261,spot_1756,5.0
d_d005632,spot_1238,5.0
d_d001444,spot_9,5.0
d_d010842,spot_54,5.0
d_d000507,spot_110,4.0
d_d002202,spot_209,5.0
d_d010758,spot_16,5.0
d_d003986,spot_337,4.0
d_d010437,spot_1119,5.0
d_d003258,spot_82,4.0
d_d002824,spot_82,4.0
d_d002386,spot_1487,4.0
d_d010496,spot_750,3.0
d_d001825,spot_390,4.0
d_d000396,spot_568,2.0
d_d009918,spot_307,5.0
d_d004203,spot_978,5.0
d_d011027,spot_656,4.0
d_d004191,spot_8,5.0
d_d004432,spot_141,5.0
d_d000330,spot_366,4.0
d_d002545,spot_385,5.0
d_d007611,spot_156,5.0
b_b004971,spot_2866,4.0
d_d001115,spot_93,4.0
d_d003989,spot_209,5.0
d_d002004,spot_3,4.0
d_d001292,spot_141,3.0
d_d002459,spot_119,4.0
d_d001404,spot_108,5.0
d_d000669,spot_2074,4.0
d_d001699,spot_149,2.0
d_d006932,spot_42,4.0
d_d002869,spot_213,5.0
d_d006204,spot_377,5.0
d_d009263,spot_385,5.0
d_d000507,spot_166,3.0
d_d004159,spot_62,4.0
d_d007759,spot_202,4.0
d_d003681,spot_1983,3.0
d_d009590,spot_829,4.0
d_d000048,spot_857,4.0
d_d001818,spot_39,5.0
d_d000866,spot_277,5.0
d_d006839,spot_147,5.0
d_d007863,spot_3,4.0
d_d004100,spot_61,5.0
d_d004002,spot_206,4.0
d_d003720,spot_763,4.0
d_d006746,spot_918,3.0
d_d005056,spot_298,4.0
d_d004254,spot_2868,4.0
d_d002560,spot_380,5.0
d_d010272,spot_132,4.0
d_d003989,spot_2089,4.0
d_d004695,spot_166,4.0
d_d003737,spot_867,5.0
d_d000670,spot_685,5.0
d_d006716,spot_2869,3.0
d_d007184,spot_82,4.0
d_d000841,spot_774,4.0
d_d000091,spot_128,4.0
d_d006067,spot_1464,5.0
d_d006359,spot_397,5.0
d_d004389,spot_75,5.0
d_d003258,spot_2871,4.0
d_d009066,spot_2178,4.0
d_d002283,spot_82,4.0
d_d000451,spot_22,4.0
d_d003442,spot_43,5.0
d_d009149,spot_2872,4.0
d_d001463,spot_119,5.0
d_d000096,spot_991,3.0
d_d000130,spot_2722,3.0
d_d001357,spot_10,4.0
d_d009833,spot_1345,5.0
d_d005005,spot_1440,4.0
d_d009706,spot_40,4.0
d_d002694,spot_158,5.0
d_d000160,spot_366,5.0
d_d007759,spot_9,5.0
d_d001147,spot_162,4.0
d_d001682,spot_81,5.0
d_d001522,spot_211,4.0
d_d004411,spot_329,3.0
d_d000478,spot_114,5.0
d_d008029,spot_82,5.0
d_d001444,spot_462,4.0
d_d003694,spot_2,5.0
d_d007007,spot_857,5.0
d_d005761,spot_31,5.0
d_d002158,spot_9,4.0
d_d005226,spot_607,5.0
d_d001535,spot_774,4.0
d_d009017,spot_902,4.0
d_d001411,spot_329,4.0
d_d007532,spot_10,5.0
d_d001987,spot_286,5.0
d_d000741,spot_218,1.0
d_d006652,spot_95,5.0
d_d000794,spot_540,4.0
d_d003075,spot_2875,5.0
d_d007766,spot_149,4.0
d_d005963,spot_717,5.0
d_d001115,spot_1134,5.0
d_d010849,spot_259,3.0
d_d002184,spot_39,5.0
d_d006137,spot_22,4.0
d_d000985,spot_155,4.0
d_d006717,spot_286,5.0
d_d001122,spot_1642,5.0
d_d006121,spot_19,5.0
d_d003649,spot_479,5.0
d_d010531,spot_865,4.0
d_d010401,spot_1001,4.0
d_d005738,spot_108,4.0
d_d003091,spot_2876,3.0
d_d009088,spot_119,5.0
d_d011698,spot_24,5.0
d_d002303,spot_654,5.0
d_d002412,spot_8,4.0
d_d000455,spot_75,5.0
d_d012368,spot_160,4.0
d_d006232,spot_2878,5.0
d_d008987,spot_232,5.0
d_d000290,spot_39,5.0
d_d005585,spot_717,5.0
d_d001444,spot_68,4.0
d_d001354,spot_1723,3.0
d_d000841,spot_512,5.0
d_d000173,spot_432,4.0
d_d009295,spot_68,5.0
d_d005892,spot_744,5.0
d_d002933,spot_174,3.0
d_d005974,spot_2879,5.0
d_d005338,spot_2880,5.0
d_d010523,spot_82,4.0
d_d012388,spot_46,5.0
d_d000416,spot_75,5.0
d_d002895,spot_956,4.0
d_d001424,spot_1542,4.0
d_d005455,spot_712,5.0
d_d002305,spot_115,3.0
d_d001453,spot_1323,3.0
d_d009638,spot_531,3.0
d_d001678,spot_364,5.0
d_d001519,spot_2023,4.0
d_d000429,spot_1986,2.0
d_d000498,spot_272,5.0
d_d010113,spot_39,4.0
d_d001618,spot_16,5.0
d_d007009,spot_166,4.0
d_d009381,spot_115,5.0
d_d009818,spot_69,5.0
d_d001502,spot_115,5.0
d_d007052,spot_2884,5.0
d_d010056,spot_16,4.0
d_d000648,spot_166,4.0
d_d003234,spot_718,3.0
d_d010161,spot_209,5.0
d_d004582,spot_247,5.0
d_d010045,spot_2886,4.0
d_d002267,spot_158,5.0
d_d010097,spot_22,4.0
d_d000408,spot_39,2.0
a_a001721,spot_135,5.0
d_d006136,spot_22,4.0
d_d005792,spot_211,4.0
d_d006711,spot_541,5.0
d_d002237,spot_130,4.0
d_d004346,spot_1397,4.0
d_d000074,spot_445,4.0
d_d009861,spot_10,4.0
d_d000188,spot_2890,5.0
d_d000922,spot_531,5.0
d_d001332,spot_82,5.0
d_d001376,spot_93,5.0
d_d001651,spot_93,5.0
d_d004068,spot_206,5.0
d_d003719,spot_24,5.0
d_d002997,spot_139,4.0
d_d010344,spot_69,5.0
d_d000002,spot_10,5.0
d_d003481,spot_300,5.0
d_d003928,spot_350,5.0
d_d001156,spot_16,5.0
d_d001360,spot_130,3.0
d_d004500,spot_377,4.0
d_d002416,spot_31,4.0
d_d003277,spot_85,5.0
d_d002237,spot_265,4.0
d_d002891,spot_2891,5.0
d_d007492,spot_2892,3.0
d_d009969,spot_286,5.0
d_d002861,spot_81,4.0
d_d004144,spot_2894,5.0
d_d010686,spot_119,5.0
d_d001031,spot_86,5.0
d_d009000,spot_166,4.0
d_d001437,spot_302,5.0
d_d012255,spot_92,3.0
d_d006189,spot_82,4.0
d_d006339,spot_55,5.0
d_d004770,spot_139,4.0
d_d004285,spot_2896,5.0
d_d008023,spot_360,4.0
d_d000874,spot_2897,4.0
d_d012275,spot_211,5.0
d_d002318,spot_1280,5.0
d_d009137,spot_2898,4.0
d_d000104,spot_9,4.0
d_d007017,spot_1218,1.0
d_d001881,spot_31,5.0
d_d002958,spot_273,3.0
d_d001785,spot_385,4.0
d_d003504,spot_120,5.0
d_d006310,spot_307,5.0
d_d003548,spot_2900,3.0
d_d012203,spot_826,5.0
d_d009980,spot_364,4.0
d_d002360,spot_2901,5.0
d_d006110,spot_115,5.0
d_d003133,spot_200,5.0
d_d005405,spot_2903,4.0
d_d001845,spot_2904,3.0
d_d010240,spot_69,4.0
d_d004780,spot_168,3.0
d_d000819,spot_609,5.0
d_d001393,spot_343,5.0
d_d007611,spot_666,4.0
d_d007523,spot_499,4.0
d_d003778,spot_488,4.0
d_d009574,spot_126,5.0
d_d009825,spot_16,5.0
d_d007190,spot_360,4.0
d_d001046,spot_589,5.0
d_d000243,spot_750,5.0
d_d004093,spot_218,4.0
d_d000304,spot_9,5.0
d_d003306,spot_2088,4.0
d_d002256,spot_119,5.0
d_d009589,spot_82,4.0
d_d003065,spot_206,5.0
d_d000818,spot_233,4.0
d_d003141,spot_1218,3.0
d_d009696,spot_2905,4.0
d_d000400,spot_774,3.0
d_d001305,spot_176,5.0
d_d005437,spot_337,3.0
d_d008980,spot_300,5.0
d_d004747,spot_162,4.0
d_d001209,spot_330,4.0
d_d000701,spot_75,4.0
d_d002742,spot_39,5.0
d_d003023,spot_584,4.0
d_d001415,spot_365,5.0
d_d003169,spot_40,5.0
d_d006869,spot_629,5.0
d_d010760,spot_572,5.0
d_d006855,spot_397,5.0
d_d003563,spot_166,4.0
d_d001183,spot_16,4.0
d_d000145,spot_905,5.0
d_d007467,spot_424,4.0
d_d003109,spot_303,4.0
d_d002846,spot_2908,5.0
d_d004156,spot_242,4.0
d_d007129,spot_1703,5.0
d_d003286,spot_973,4.0
d_d001207,spot_126,4.0
d_d002566,spot_623,4.0
d_d009590,spot_139,5.0
d_d005357,spot_168,4.0
d_d006390,spot_432,5.0
d_d001207,spot_16,4.0
d_d006932,spot_2909,3.0
d_d010344,spot_149,4.0
d_d000206,spot_149,5.0
d_d004311,spot_54,5.0
d_d001027,spot_128,5.0
d_d010255,spot_1200,5.0
d_d002561,spot_1013,5.0
d_d001618,spot_541,5.0
d_d000096,spot_39,5.0
d_d012254,spot_119,3.0
d_d005747,spot_360,5.0
b_b000301,spot_565,5.0
d_d009248,spot_2914,4.0
d_d003156,spot_445,5.0
d_d010204,spot_29,5.0
d_d009831,spot_16,5.0
d_d002789,spot_82,4.0
d_d001033,spot_330,5.0
d_d006932,spot_2099,4.0
d_d000036,spot_302,4.0
d_d004288,spot_209,5.0
d_d006799,spot_2915,5.0
d_d010266,spot_213,4.0
d_d003180,spot_525,5.0
d_d002369,spot_81,5.0
d_d002841,spot_218,5.0
d_d001559,spot_1415,5.0
d_d005065,spot_141,4.0
d_d004656,spot_2916,4.0
d_d009017,spot_717,5.0
d_d001166,spot_423,5.0
d_d002841,spot_132,4.0
d_d001585,spot_541,5.0
d_d009822,spot_211,5.0
d_d009045,spot_16,4.0
d_d008966,spot_24,5.0
d_d001676,spot_120,5.0
d_d001232,spot_39,5.0
d_d003239,spot_337,5.0
d_d009014,spot_2920,5.0
d_d002642,spot_272,5.0
d_d010462,spot_3,5.0
d_d010437,spot_301,5.0
d_d001686,spot_2565,4.0
d_d010309,spot_698,5.0
d_d002478,spot_168,5.0
d_d006729,spot_82,4.0
d_d001662,spot_380,4.0
d_d001432,spot_2234,4.0
d_d005811,spot_628,5.0
d_d008034,spot_81,4.0
d_d009157,spot_2921,5.0
d_d005222,spot_39,4.0
d_d000366,spot_69,4.0
d_d002275,spot_82,4.0
d_d003270,spot_94,5.0
d_d001579,spot_89,4.0
d_d000039,spot_383,4.0
d_d000049,spot_82,5.0
d_d000534,spot_1286,5.0
d_d000893,spot_209,4.0
d_d007084,spot_89,4.0
d_d004747,spot_562,3.0
d_d001274,spot_108,5.0
d_d009215,spot_110,5.0
d_d007475,spot_2925,5.0
d_d000355,spot_2926,4.0
d_d010628,spot_289,5.0
d_d001849,spot_503,4.0
d_d000014,spot_484,4.0
d_d007742,spot_3,3.0
d_d000049,spot_2927,5.0
d_d004070,spot_119,5.0
d_d003474,spot_42,4.0
d_d009818,spot_139,5.0
d_d000810,spot_300,4.0
d_d002811,spot_22,5.0
d_d003519,spot_101,5.0
d_d005261,spot_119,5.0
d_d007755,spot_149,5.0
d_d004048,spot_148,4.0
d_d009193,spot_40,5.0
d_d006753,spot_126,5.0
d_d000713,spot_2928,4.0
d_d001902,spot_774,4.0
d_d003977,spot_200,5.0
d_d005001,spot_250,4.0
d_d009919,spot_2242,4.0
d_d006245,spot_2929,2.0
d_d002271,spot_1562,3.0
d_d000622,spot_219,4.0
d_d007806,spot_2931,5.0
d_d003542,spot_688,5.0
d_d001208,spot_2932,3.0
d_d009263,spot_286,5.0
d_d000139,spot_494,4.0
d_d010172,spot_2933,4.0
d_d003030,spot_658,5.0
d_d004747,spot_337,4.0
d_d009603,spot_1397,4.0
d_d004833,spot_494,4.0
d_d002328,spot_240,3.0
d_d000234,spot_206,5.0
d_d004601,spot_2934,5.0
d_d001122,spot_213,5.0
d_d001682,spot_380,5.0
d_d001776,spot_1200,5.0
d_d000849,spot_39,5.0
d_d007907,spot_452,4.0
d_d006335,spot_10,5.0
d_d000309,spot_9,5.0
d_d009106,spot_16,4.0
d_d009189,spot_57,4.0
d_d006740,spot_119,3.0
d_d000351,spot_197,4.0
d_d003088,spot_139,5.0
d_d009496,spot_2937,5.0
d_d001315,spot_348,5.0
d_d000233,spot_687,4.0
d_d009756,spot_673,3.0
d_d007930,spot_115,5.0
d_d003534,spot_144,4.0
d_d010229,spot_2938,3.0
d_d001607,spot_209,5.0
d_d001649,spot_11,5.0
d_d001393,spot_115,5.0
d_d000216,spot_272,2.0
d_d005754,spot_1278,5.0
d_d002283,spot_213,4.0
d_d001967,spot_418,4.0
d_d003346,spot_2940,5.0
d_d011819,spot_209,4.0
d_d003917,spot_1396,5.0
d_d001457,spot_744,4.0
d_d000126,spot_10,5.0
d_d004837,spot_147,5.0
d_d000105,spot_16,4.0
d_d010180,spot_2941,5.0
d_d000470,spot_2942,5.0
d_d002933,spot_209,5.0
d_d002000,spot_82,4.0
d_d010197,spot_166,4.0
d_d003029,spot_992,5.0
d_d000622,spot_337,5.0
d_d003709,spot_240,5.0
d_d007374,spot_39,5.0
d_d003432,spot_2943,5.0
d_d001216,spot_2944,5.0
d_d002711,spot_689,4.0
d_d003731,spot_16,5.0
d_d010973,spot_3,5.0
d_d010217,spot_423,5.0
d_d001735,spot_2945,5.0
d_d007190,spot_62,5.0
d_d000516,spot_159,4.0
d_d004131,spot_774,4.0
d_d006693,spot_57,4.0
d_d004865,spot_385,3.0
d_d007988,spot_82,5.0
d_d003736,spot_16,4.0
d_d000868,spot_115,2.0
d_d000278,spot_16,4.0
d_d003409,spot_128,5.0
d_d007180,spot_2946,5.0
d_d001833,spot_111,5.0
d_d002768,spot_81,5.0
d_d004285,spot_385,5.0
d_d000487,spot_21,4.0
d_d005315,spot_129,5.0
d_d003566,spot_867,4.0
d_d009371,spot_608,5.0
d_d004370,spot_233,5.0
d_d000824,spot_147,3.0
d_d000516,spot_1758,4.0
d_d000033,spot_82,5.0
d_d005110,spot_45,5.0
d_d000317,spot_2949,5.0
d_d000863,spot_128,5.0
d_d001825,spot_82,4.0
d_d004020,spot_97,4.0
d_d000330,spot_329,4.0
d_d000743,spot_82,5.0
d_d004601,spot_209,5.0
d_d009933,spot_315,5.0
d_d001444,spot_120,5.0
d_d009933,spot_1495,5.0
d_d002197,spot_2951,5.0
d_d006715,spot_1345,4.0
d_d007155,spot_1540,5.0
d_d004071,spot_8,5.0
d_d004703,spot_1323,5.0
d_d002421,spot_245,5.0
d_d009612,spot_206,5.0
d_d003247,spot_1025,5.0
d_d006139,spot_278,4.0
d_d006689,spot_301,4.0
d_d001307,spot_19,4.0
d_d008070,spot_480,3.0
d_d000820,spot_82,4.0
d_d002821,spot_322,5.0
d_d006983,spot_197,5.0
d_d001458,spot_2009,5.0
d_d002465,spot_40,4.0
d_d009374,spot_213,5.0
d_d002761,spot_272,5.0
d_d001760,spot_211,3.0
d_d003709,spot_29,5.0
d_d005563,spot_1537,5.0
d_d012470,spot_2178,4.0
d_d005954,spot_112,5.0
d_d001862,spot_16,4.0
d_d000022,spot_16,4.0
d_d001699,spot_277,3.0
d_d001455,spot_209,3.0
d_d003167,spot_16,4.0
d_d009017,spot_380,5.0
d_d002503,spot_262,4.0
d_d004656,spot_39,4.0
d_d009310,spot_414,3.0
d_d007489,spot_40,4.0
d_d004370,spot_21,5.0
d_d000213,spot_174,4.0
d_d002165,spot_1014,5.0
d_d009193,spot_956,5.0
d_d000983,spot_717,4.0
d_d001610,spot_30,5.0
d_d007570,spot_2955,5.0
d_d001786,spot_2956,2.0
d_d000364,spot_39,4.0
d_d004579,spot_16,4.0
d_d000025,spot_2119,5.0
d_d010183,spot_326,4.0
d_d001336,spot_149,4.0
d_d001934,spot_606,5.0
d_d006984,spot_590,4.0
d_d005232,spot_2957,5.0
d_d006759,spot_572,4.0
d_d006739,spot_166,3.0
d_d001659,spot_119,4.0
d_d004285,spot_3,5.0
d_d010849,spot_430,2.0
d_d007623,spot_1652,5.0
d_d001243,spot_2959,5.0
d_d009091,spot_414,3.0
d_d004968,spot_322,5.0
d_d004453,spot_245,5.0
d_d000909,spot_54,3.0
d_d000266,spot_144,5.0
d_d002361,spot_2234,4.0
d_d006110,spot_232,4.0
d_d000159,spot_956,5.0
d_d003537,spot_494,4.0
d_d000751,spot_1190,3.0
d_d006136,spot_337,3.0
d_d000105,spot_149,4.0
d_d010870,spot_31,5.0
d_d001757,spot_549,5.0
d_d002005,spot_278,4.0
d_d001590,spot_1357,4.0
d_d000374,spot_295,5.0
d_d009903,spot_430,5.0
d_d006173,spot_2961,5.0
d_d001083,spot_271,2.0
d_d001591,spot_82,5.0
d_d001593,spot_350,2.0
d_d000285,spot_175,5.0
d_d003876,spot_166,3.0
d_d001572,spot_1653,4.0
d_d009590,spot_39,5.0
d_d002948,spot_110,5.0
d_d000870,spot_166,3.0
d_d000630,spot_1399,5.0
d_d007793,spot_40,3.0
d_d000122,spot_8,4.0
d_d000552,spot_10,5.0
d_d000224,spot_905,4.0
d_d001403,spot_82,4.0
d_d001038,spot_867,4.0
d_d000683,spot_197,5.0
d_d005001,spot_147,5.0
d_d002228,spot_68,3.0
d_d000253,spot_1531,5.0
d_d001560,spot_16,5.0
d_d001707,spot_373,5.0
d_d001585,spot_541,5.0
d_d004837,spot_233,4.0
d_d002124,spot_168,5.0
d_d002483,spot_380,5.0
d_d004583,spot_286,5.0
d_d001833,spot_166,4.0
d_d010108,spot_3,4.0
d_d002666,spot_119,4.0
d_d002349,spot_31,4.0
d_d007127,spot_166,5.0
d_d000308,spot_305,4.0
d_d001305,spot_94,4.0
d_d005315,spot_15,5.0
d_d008987,spot_475,5.0
d_d011481,spot_328,5.0
d_d002872,spot_149,5.0
d_d000565,spot_485,5.0
d_d002080,spot_1920,5.0
d_d001589,spot_430,3.0
d_d001103,spot_730,3.0
d_d002087,spot_2965,5.0
d_d001589,spot_673,3.0
d_d009728,spot_2966,5.0
d_d010440,spot_110,5.0
d_d000916,spot_776,5.0
d_d001126,spot_93,5.0
d_d002399,spot_2,5.0
d_d006189,spot_446,3.0
d_d002861,spot_1341,4.0
d_d000511,spot_1021,4.0
d_d000468,spot_1467,5.0
d_d009816,spot_411,5.0
d_d000870,spot_89,5.0
d_d010245,spot_161,5.0
d_d002994,spot_484,4.0
d_d001515,spot_1409,5.0
d_d000615,spot_82,5.0
d_d010040,spot_75,5.0
d_d003746,spot_91,3.0
d_d001981,spot_383,5.0
d_d002283,spot_992,4.0
d_d007486,spot_131,5.0
d_d001409,spot_2969,5.0
d_d010401,spot_16,5.0
d_d008115,spot_30,5.0
d_d011394,spot_139,4.0
d_d004957,spot_494,5.0
d_d011170,spot_385,5.0
d_d011359,spot_296,5.0
d_d012475,spot_2970,5.0
d_d006393,spot_21,4.0
d_d005094,spot_763,4.0
d_d000222,spot_62,4.0
d_d004678,spot_1222,3.0
d_d002396,spot_119,4.0
d_d004908,spot_576,5.0
d_d002979,spot_315,5.0
d_d001967,spot_905,4.0
d_d002138,spot_40,3.0
d_d001561,spot_16,5.0
d_d002432,spot_82,5.0
d_d004569,spot_111,4.0
d_d001629,spot_295,5.0
d_d002494,spot_147,3.0
d_d007475,spot_2698,4.0
d_d007774,spot_147,5.0
d_d012363,spot_1241,2.0
d_d011264,spot_155,5.0
d_d002048,spot_10,5.0
d_d001500,spot_272,4.0
d_d001292,spot_752,4.0
d_d003330,spot_155,5.0
d_d007766,spot_166,4.0
d_d005087,spot_85,4.0
d_d003024,spot_631,5.0
d_d000458,spot_81,4.0
d_d005892,spot_494,5.0
d_d004381,spot_62,5.0
d_d002342,spot_200,5.0
d_d000431,spot_39,5.0
d_d004538,spot_250,5.0
d_d004352,spot_1282,5.0
d_d003287,spot_211,4.0
d_d005261,spot_2975,5.0
d_d008034,spot_12,4.0
d_d012469,spot_1210,5.0
d_d003924,spot_265,4.0
d_d000379,spot_2976,4.0
d_d009158,spot_8,5.0
d_d001740,spot_400,5.0
d_d002940,spot_30,5.0
d_d011515,spot_16,4.0
d_d004989,spot_379,3.0
d_d002195,spot_203,5.0
d_d010186,spot_713,5.0
d_d001730,spot_2979,5.0
d_d001041,spot_298,5.0
d_d000749,spot_82,5.0
d_d001818,spot_119,4.0
d_d006274,spot_608,5.0
d_d002465,spot_2980,4.0
d_d001485,spot_94,5.0
d_d008161,spot_216,3.0
d_d006756,spot_629,5.0
d_d007484,spot_2983,4.0
d_d001378,spot_16,5.0
d_d005620,spot_75,3.0
d_d001350,spot_82,5.0
d_d009452,spot_31,4.0
d_d000451,spot_2032,5.0
d_d007584,spot_39,3.0
d_d002841,spot_286,4.0
d_d000429,spot_203,4.0
d_d000608,spot_666,5.0
d_d006130,spot_247,5.0
d_d000709,spot_2984,5.0
d_d004282,spot_24,4.0
d_d009113,spot_867,4.0
d_d001665,spot_101,4.0
d_d004407,spot_1204,4.0
d_d000766,spot_2986,5.0
d_d004982,spot_1514,4.0
d_d008017,spot_589,4.0
d_d001624,spot_97,5.0
d_d010671,spot_119,5.0
d_d000253,spot_987,4.0
d_d005497,spot_206,5.0
d_d009158,spot_480,5.0
d_d001783,spot_2988,3.0
d_d009786,spot_40,5.0
d_d010596,spot_366,5.0
d_d010040,spot_62,5.0
d_d002067,spot_22,4.0
d_d004093,spot_418,4.0
d_d000498,spot_75,5.0
d_d006209,spot_9,5.0
d_d009259,spot_357,5.0
d_d001733,spot_69,5.0
d_d000388,spot_31,4.0
d_d003101,spot_777,3.0
d_d000248,spot_19,4.0
d_d003223,spot_393,3.0
d_d004833,spot_958,3.0
d_d001354,spot_16,5.0
d_d003270,spot_12,5.0
d_d002091,spot_92,4.0
d_d009241,spot_139,3.0
d_d002241,spot_86,4.0
d_d004962,spot_905,4.0
d_d005909,spot_1031,4.0
d_d001629,spot_1706,5.0
d_d000515,spot_148,5.0
d_d002034,spot_1537,4.0
d_d004666,spot_128,4.0
d_d009496,spot_337,5.0
d_d004720,spot_2992,4.0
